虹口商城停车库,虬江支路181号,121.48322,31.254234
上海新世纪酒店停车场库,曲阳路1000号,121.49126,31.228989
高宝新时代广场停车库,四川北路1666号,121.48349,31.257248
福德商务广场停车场库,四川北路1688号,121.45806000000005,31.22222000000005
上海粤海大酒店停车场库,逸仙路328号,121.45806000000005,31.22222000000005
上海高阳宾馆停车场,高阳路815号,121.50458,31.251135
上海建工医院停车场,中山北一路666号,121.48435,31.284664
上海宝丰联大酒店停车场,纪念路301号,121.48679,31.298113
上海市虹口区曲阳文化馆停车库,曲阳路570号,121.49092,31.280169
宝矿国际大厦停车库,吴淞路218号,121.49098,31.248438
海泰时代大厦停车库,武进路289号,121.48533,31.251757
中信广场停车场库,四川北路859号,121.48385,31.248207
世纪联华东宝兴路店停车库,东宝兴路777号,121.47522,31.262917
地铁3号线东宝兴路站前广场停车场,东宝兴路415号,121.46873,31.261917
上海外滩茂悦大酒店停车场库,黄浦路199号,121.49328,31.24531
绿地商业管理停车场,同心路1号,121.45806000000005,31.22222000000005
上海市中西医结合医院中医特色楼工程配建停车场库,保定路230号,121.5113,31.257542
上海爱家豪庭停车库,贯中路51号,121.492836,31.261204
上海瑞丰国际大厦停车场库,杨树浦路248号,121.51575,31.250696
上外贤达学院停车场库,东体育会路390号,121.48436,31.277617
上海港国际客运中心停车库,太平路1号,121.49676,31.246552
上海世纪联华虹口水电超市停车库,车站南路330弄6号,121.47586,31.295296
上海花园坊节能环保产业园停车场库,中山北一路121号,121.4663,31.2137
榕辉大厦停车场库,汶水东路29号,121.48872,31.292953
930科技创意园区停车场库,曲阳路930号,121.448906,31.247856
飘鹰世纪大厦停车库,天宝路578号,121.49868,31.269323
上海新兴旺国际服饰城停车库,七浦路133号,121.483086,31.245592
嘉杰国际广场停车库,四川北路1727弄,121.48179,31.258802
复城国际停车场库,曲阳路838号-12,121.45806000000005,31.22222000000005
恒升半岛国际中心停车库,吴淞路205号,121.47684,31.275059
虹口世纪大酒店停车场库,四平路257号,121.47095,31.282873
上海宝隆宾馆停车场库,逸仙路180号,121.45806000000005,31.22222000000005
龙邸大厦停车库,溧阳路1088号,121.48878,31.260826
中共四大纪念馆停车库,四川北路公园地下1层,121.48417,31.254158
大连路长阳路临时停车场,大连路长阳路之间,121.51272,31.258125
拉菲酒窖餐厅停车场库,曲阳路666号,121.49091,31.285252
合生财富广场停车场库,大连路839弄2号,121.50724,31.263462
运动LOFT创意基地停车场库,同心路723号,121.56216,31.165037
凯德龙之梦虹口购物中心停车场库,西江湾路388号,121.480446,31.256674
壹丰广场停车场库,四川北路1363号,121.483734,31.252373
上海财经大学中山北一路校区停车场库,中山北一路369号,121.480064,31.279705
森林湾大厦停车场库,海宁路269号,121.48791,31.250977
